,opis,dzielnica,no_rooms,cena,flat_area,price,link,data,lokator_dzielnica,ulica,lokator_ulica,geo_location,rodzaj,point,latitude,longitude,altitude
1745,Nowe mieszkanie w pobliżu centrum Krakowa,: małopolskie,2.0,452 311 ,46.63,9700.0,https://www.otodom.pl/oferta/nowe-mieszkanie-w-poblizu-centrum-krakowa-ID3VvZa.html#0152a09993,2019-03-18 09:21:22.949530,"Krakow , : małopolskie",Krakowa,Kraków Krakowa,"Muzeum Historyczne Miasta Krakowa Ulica Pomorska, 2, Pomorska, Nowa Wieś, Krowodrza, Kraków, województwo małopolskie, 30-039, Polska",ulica,"(50.0707757, 19.9248071, 0.0)",50.0707757,19.9248071,0.0
1752,2 pokoje  Nowa Huta    zielona okolica,: Nowa Huta,2.0,258 000 ,41.79,6174.0,https://www.otodom.pl/oferta/2-pokoje-nowa-huta-zielona-okolica-ID3VvMc.html#0152a09993,2019-03-18 09:21:22.950533,"Krakow , : Nowa Huta",Dzielna,Kraków Dzielna,"Dzielna, Bronowice Wielkie, Prądnik Biały, Kraków, województwo małopolskie, 31-346, Polska",ulica,"(50.0985888, 19.8879762, 0.0)",50.0985888,19.8879762,0.0
1772,Mieszkanie  dwa pokoje przy   Stachiewicza,: Azory,2.0,280 000 ,37.0,7568.0,https://www.otodom.pl/oferta/mieszkanie-dwa-pokoje-przy-ul-stachiewicza-ID3VvuI.html#af9a30ba0a,2019-03-18 09:21:25.221075,"Krakow , : Azory",Stachowicza,Kraków Stachowicza,"Michała Stachowicza, Półwsie Zwierzynieckie, Zwierzyniec, Kraków, województwo małopolskie, 30-103, Polska",ulica,"(50.0552789, 19.9221976, 0.0)",50.0552789,19.9221976,0.0
1785,3 pokojowe mieszkanie w Nowej Hucie.,: małopolskie,3.0,599 000 ,76.0,7882.0,https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-w-nowej-hucie-ID3Vvj2.html#af9a30ba0a,2019-03-18 09:21:25.223080,"Krakow , : małopolskie",Nowe,Kraków Nowe,"Kraków, województwo małopolskie, Polska",ulica,"(50.0469432, 19.997153435836697, 0.0)",50.0469432,19.997153435836697,0.0
1786,3 pokojowe mieszkanie w Nowej Hucie,: Nowa Huta,3.0,430 000 ,67.0,6418.0,https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-w-nowej-hucie-ID3VviU.html#af9a30ba0a,2019-03-18 09:21:25.223080,"Krakow , : Nowa Huta",Nowe,Kraków Nowe,"Kraków, województwo małopolskie, Polska",ulica,"(50.0469432, 19.997153435836697, 0.0)",50.0469432,19.997153435836697,0.0
1789,3 pokoje Mistrzejowice 47m2 po remoncie,: Mistrzejowice,3.0,369 000 ,47.6,7752.0,https://www.otodom.pl/oferta/3-pokoje-mistrzejowice-47m2-po-remoncie-ID3Vvcc.html#af9a30ba0a,2019-03-18 09:21:25.223581,"Krakow , : Mistrzejowice",Mistrzejowicka,Kraków Mistrzejowicka,"Mistrzejowicka, Mistrzejowice, Kraków, województwo małopolskie, 31-638, Polska",ulica,"(50.094553, 20.0276976, 0.0)",50.094553,20.0276976,0.0
1791,Okazja  w sercu Kazimierza!,: Kazimierz,2.0,348 000 ,28.0,12429.0,https://www.otodom.pl/oferta/okazja-w-sercu-kazimierza-ID3Vv4g.html#af9a30ba0a,2019-03-18 09:21:25.224083,"Krakow , : Kazimierz",Kazimierza,Kraków Kazimierza,"Kościół pw. Świętego Kazimierza Królewicza, 4, Reformacka, Stare Miasto, Kraków, województwo małopolskie, 31-012, Polska",ulica,"(50.0648696, 19.936230887154693, 0.0)",50.0648696,19.936230887154693,0.0
1850,Kazimierz  5 niezależnych pokoi  jasna kuchnia,: Kazimierz,5.0,699 000 ,81.95,8530.0,https://www.otodom.pl/oferta/kazimierz-5-niezaleznych-pokoi-jasna-kuchnia-ID3U4kg.html#4e65447592,2019-03-18 09:21:33.040239,"Krakow , : Kazimierz",Kazimierza,Kraków Kazimierza,"Kościół pw. Świętego Kazimierza Królewicza, 4, Reformacka, Stare Miasto, Kraków, województwo małopolskie, 31-012, Polska",ulica,"(50.0648696, 19.936230887154693, 0.0)",50.0648696,19.936230887154693,0.0
1854,3 Pokoje + Kuchnia  Kujawska  Do Remontu,: Krowodrza,3.0,515 000 ,59.6,8641.0,https://www.otodom.pl/oferta/3-pokoje-kuchnia-kujawska-do-remontu-ID3UCXm.html#4e65447592,2019-03-18 09:21:33.040239,"Krakow , : Krowodrza",Kujawska,Kraków Kujawska,"Kujawska, Nowa Wieś, Krowodrza, Kraków, województwo małopolskie, 30-042, Polska",ulica,"(50.0725571, 19.9227212, 0.0)",50.0725571,19.9227212,0.0
1861,3 pokoje plus jasna kuchnia Ruczaj,: Ruczaj,3.0,516 000 ,78.0,6615.0,https://www.otodom.pl/oferta/3-pokoje-plus-jasna-kuchnia-ruczaj-ID3Vd5e.html#4e65447592,2019-03-18 09:21:33.041241,"Krakow , : Ruczaj",Ruczaj,Kraków Ruczaj,"Ruczaj, Osiedle Ruczaj-Zaborze, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-410, Polska",ulica,"(50.0250823, 19.9239263, 0.0)",50.0250823,19.9239263,0.0
1864,Mieszkanie 2 poziomowe   Prusa Salwator,: Salwator,5.0,710 000 ,114.3,6212.0,https://www.otodom.pl/oferta/mieszkanie-2-poziomowe-ul-prusa-salwator-ID3Tc8g.html#4e65447592,2019-03-18 09:21:33.041241,"Krakow , : Salwator",Prusa,Kraków Prusa,"Bolesława Prusa, Półwsie Zwierzynieckie, Zwierzyniec, Kraków, województwo małopolskie, 30-109, Polska",ulica,"(50.0555047, 19.9177456, 0.0)",50.0555047,19.9177456,0.0
1873,Mieszkanie inwestycyjne:   Na Lotnisku 1,: Bieńczyce,9.0,"1 159 585,70 ",209.69,5530.0,https://www.otodom.pl/oferta/mieszkanie-inwestycyjne-os-na-lotnisku-1-ID3W6CA.html#4e65447592,2019-03-18 09:21:35.381279,"Krakow , : Bieńczyce",Lotnisko,Kraków Lotnisko,"Kraków Lotnisko, Kapitana Mieczysława Medweckiego, Balice, gmina Zabierzów, powiat krakowski, województwo małopolskie, 32-083, Polska",ulica,"(50.0709059, 19.801165599167636, 0.0)",50.0709059,19.801165599167636,0.0
1874,3 pokojowe mieszkanie na Osiedlu Oświecenia,: Mistrzejowice,3.0,399 000 ,67.0,5955.0,https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-na-osiedlu-oswiecenia-ID3W4cv.html#4e65447592,2019-03-18 09:21:35.381279,"Krakow , : Mistrzejowice",Osiedle,Kraków Osiedle,"Osiedle, Łęg, Czyżyny, Kraków, województwo małopolskie, 31-587, Polska",ulica,"(50.0572333, 20.0151003, 0.0)",50.0572333,20.0151003,0.0
1884,Mieszkanie jednopokojowe ota Podkowa  Bronowice,: Bronowice Małe,1.0,285 000 ,31.0,9194.0,https://www.otodom.pl/oferta/mieszkanie-jednopokojowe-zlota-podkowa-bronowice-ID3X0mU.html#24f2434338,2019-03-25 08:11:48.354596,"Krakow , : Bronowice Małe",Podkowa,Kraków Podkowa,"Podkowa, Plac Wolnica, Kazimierz, Stare Miasto, Kraków, województwo małopolskie, 31-061, Polska",ulica,"(50.0487812, 19.944876, 0.0)",50.0487812,19.944876,0.0
1887,3 pok w zielonej w okolicy Ruczaju ! Okazja,: Ruczaj,3.0,446 700 ,77.0,5801.0,https://www.otodom.pl/oferta/3-pok-w-zielonej-w-okolicy-ruczaju-okazja-ID3X5V8.html#24f2434338,2019-03-25 08:11:48.355597,"Krakow , : Ruczaj",Ruczaj,Kraków Ruczaj,"Ruczaj, Osiedle Ruczaj-Zaborze, Łagiewniki-Borek Fałęcki, Kraków, województwo małopolskie, 30-410, Polska",ulica,"(50.0250823, 19.9239263, 0.0)",50.0250823,19.9239263,0.0
1895,150 m2    Lipińskiego  10 min. do Kampusu UJ,: Ruczaj,5.0,1 050 000 ,150.4,6981.0,https://www.otodom.pl/oferta/150-m2-ul-lipinskiego-10-min-do-kampusu-uj-ID3X4Kv.html#24f2434338,2019-03-25 08:11:48.355597,"Krakow , : Ruczaj",Lipińskiego,Kraków Lipińskiego,"Wacława Lipińskiego, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0298443, 19.9252485, 0.0)",50.0298443,19.9252485,0.0
1908,2 pok. Prądnik Czerwony blisko Młyńskiej Pilotów,: Prądnik Czerwony,2.0,300 000 ,37.8,7937.0,https://www.otodom.pl/oferta/2-pok-pradnik-czerwony-blisko-mlynskiej-pilotow-ID3X4KY.html#b7c17405d5,2019-03-25 08:11:49.988744,"Krakow , : Prądnik Czerwony",Czerwona,Kraków Czerwona,"Czerwona, Olsza II, Prądnik Czerwony, Kraków, województwo małopolskie, 31-424, Polska",ulica,"(50.0849372, 19.9554073, 0.0)",50.0849372,19.9554073,0.0
1910,2 pok./50m2 + 50m2 taras/Ruczaj/ Zachodnia.,: Dębniki,2.0,409 000 ,50.2,8147.0,https://www.otodom.pl/oferta/2-pok-50m2-50m2-taras-ruczaj-ul-zachodnia-ID3X4wS.html#b7c17405d5,2019-03-25 08:11:49.989743,"Krakow , : Dębniki",Zachodnia,Kraków Zachodnia,"Zachodnia, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, Polska",ulica,"(50.024146099999996, 19.911219449999997, 0.0)",50.024146099999996,19.911219449999997,0.0
1911,2 pokoje / 36 m2 / Dębniki /  Praska.,: Dębniki,2.0,286 000 ,35.8,7989.0,https://www.otodom.pl/oferta/2-pokoje-36-m2-debniki-ul-praska-ID3X4wi.html#b7c17405d5,2019-03-25 08:11:49.989743,"Krakow , : Dębniki",Praska,Kraków Praska,"Praska, Dębniki, Kraków, województwo małopolskie, 30-317, Polska",ulica,"(50.0495427, 19.9199429, 0.0)",50.0495427,19.9199429,0.0
1912,Przyt e  3 pokojowe w Nowej Hucie po remoncie,: Nowa Huta,3.0,377 000 ,52.0,7250.0,https://www.otodom.pl/oferta/przytulne-3-pokojowe-w-nowej-hucie-po-remoncie-ID3X4nq.html#b7c17405d5,2019-03-25 08:11:49.989743,"Krakow , : Nowa Huta",Nowe,Kraków Nowe,"Kraków, województwo małopolskie, Polska",ulica,"(50.0469432, 19.997153435836697, 0.0)",50.0469432,19.997153435836697,0.0
1915,S owiecka   śliczne 2 pokojowe nowiutkie,: Krowodrza,2.0,425 000 ,51.0,8333.0,https://www.otodom.pl/oferta/sosnowiecka-sliczne-2-pokojowe-nowiutkie-ID3X3Za.html#b7c17405d5,2019-03-25 08:11:49.989743,"Krakow , : Krowodrza",Łowiecka,Kraków Łowiecka,"Łowiecka, Półwsie Zwierzynieckie, Zwierzyniec, Kraków, województwo małopolskie, 30-112, Polska",ulica,"(50.0562986, 19.9217684, 0.0)",50.0562986,19.9217684,0.0
1937,Bobrzyńskiego 68m2 3pok +k.lokatorska+m. p ojowe,: Ruczaj,3.0,530 000 ,67.82,7815.0,https://www.otodom.pl/oferta/bobrzynskiego-68m2-3pok-k-lokatorska-m-postojowe-ID3X3hC.html#461619a5cf,2019-03-25 08:11:51.638155,"Krakow , : Ruczaj",Bobrzyńskiego,Kraków Bobrzyńskiego,"Profesora Michała Bobrzyńskiego, Kobierzyn, Dębniki, Kraków, województwo małopolskie, 30-348, Polska",ulica,"(50.0227713, 19.9007676, 0.0)",50.0227713,19.9007676,0.0
1944,3 pok Bronowice  Mydlniki,: Bronowice,3.0,532 000 ,53.5,9944.0,https://www.otodom.pl/oferta/3-pok-bronowice-mydlniki-ID3X2lK.html#461619a5cf,2019-03-25 08:11:51.639155,"Krakow , : Bronowice",Mydlnik,Kraków Mydlnik,"Zakliki z Mydlnik, Mydlniki, Bronowice, Kraków, województwo małopolskie, 30-198, Polska",ulica,"(50.082072, 19.8483864, 0.0)",50.082072,19.8483864,0.0
1947,Kraków Wola Justowska    Piotra Borowego C27,: Wola Justowska,2.0,631 881 ,67.25,9396.0,https://www.otodom.pl/oferta/krakow-wola-justowska-ul-piotra-borowego-c27-ID3X2j2.html#461619a5cf,2019-03-25 08:11:51.639155,"Krakow , : Wola Justowska",Justowska,Kraków Justowska,"Justowska, Osiedle Widok Zarzecze, Bronowice, Kraków, województwo małopolskie, 30-138, Polska",ulica,"(50.0754855, 19.8840381, 0.0)",50.0754855,19.8840381,0.0
1948,Kraków Wola Justowska    Piotra Borowego C09,: Wola Justowska,1.0,407 226 ,38.23,10652.0,https://www.otodom.pl/oferta/krakow-wola-justowska-ul-piotra-borowego-c09-ID3X2iY.html#461619a5cf,2019-03-25 08:11:51.639155,"Krakow , : Wola Justowska",Justowska,Kraków Justowska,"Justowska, Osiedle Widok Zarzecze, Bronowice, Kraków, województwo małopolskie, 30-138, Polska",ulica,"(50.0754855, 19.8840381, 0.0)",50.0754855,19.8840381,0.0
1949,Mieszkanie w Krakowie  Wola Justowska  lok. C11,: Wola Justowska,2.0,482 599 ,45.77,10544.0,https://www.otodom.pl/oferta/mieszkanie-w-krakowie-wola-justowska-lok-c11-ID3X2iU.html#461619a5cf,2019-03-25 08:11:51.639155,"Krakow , : Wola Justowska",Justowska,Kraków Justowska,"Justowska, Osiedle Widok Zarzecze, Bronowice, Kraków, województwo małopolskie, 30-138, Polska",ulica,"(50.0754855, 19.8840381, 0.0)",50.0754855,19.8840381,0.0
1950,Mieszkanie w Krakowie  Wola Justowska  lok. C12,: Wola Justowska,2.0,475 534 ,45.1,10544.0,https://www.otodom.pl/oferta/mieszkanie-w-krakowie-wola-justowska-lok-c12-ID3X2iQ.html#461619a5cf,2019-03-25 08:11:51.639155,"Krakow , : Wola Justowska",Justowska,Kraków Justowska,"Justowska, Osiedle Widok Zarzecze, Bronowice, Kraków, województwo małopolskie, 30-138, Polska",ulica,"(50.0754855, 19.8840381, 0.0)",50.0754855,19.8840381,0.0
1951,Kraków Wola Justowska    Piotra Borowego C28,: Wola Justowska,2.0,473 907 ,44.49,10652.0,https://www.otodom.pl/oferta/krakow-wola-justowska-ul-piotra-borowego-c28-ID3X2iM.html#461619a5cf,2019-03-25 08:11:51.639155,"Krakow , : Wola Justowska",Justowska,Kraków Justowska,"Justowska, Osiedle Widok Zarzecze, Bronowice, Kraków, województwo małopolskie, 30-138, Polska",ulica,"(50.0754855, 19.8840381, 0.0)",50.0754855,19.8840381,0.0
1953,Kraków Wola Justowska    Piotra Borowego C30,: Wola Justowska,3.0,822 044 ,78.77,10436.0,https://www.otodom.pl/oferta/krakow-wola-justowska-ul-piotra-borowego-c30-ID3X2iE.html#461619a5cf,2019-03-25 08:11:51.640156,"Krakow , : Wola Justowska",Justowska,Kraków Justowska,"Justowska, Osiedle Widok Zarzecze, Bronowice, Kraków, województwo małopolskie, 30-138, Polska",ulica,"(50.0754855, 19.8840381, 0.0)",50.0754855,19.8840381,0.0
1954,Kraków Wola Justowska    Piotra Borowego C13,: Wola Justowska,2.0,380 762 ,33.33,11424.0,https://www.otodom.pl/oferta/krakow-wola-justowska-ul-piotra-borowego-c13-ID3X2iA.html#461619a5cf,2019-03-25 08:11:51.640156,"Krakow , : Wola Justowska",Justowska,Kraków Justowska,"Justowska, Osiedle Widok Zarzecze, Bronowice, Kraków, województwo małopolskie, 30-138, Polska",ulica,"(50.0754855, 19.8840381, 0.0)",50.0754855,19.8840381,0.0
1955,Kraków Wola Justowska    Piotra Borowego C15,: Wola Justowska,1.0,432 611 ,38.23,11316.0,https://www.otodom.pl/oferta/krakow-wola-justowska-ul-piotra-borowego-c15-ID3X2iv.html#461619a5cf,2019-03-25 08:11:51.640156,"Krakow , : Wola Justowska",Justowska,Kraków Justowska,"Justowska, Osiedle Widok Zarzecze, Bronowice, Kraków, województwo małopolskie, 30-138, Polska",ulica,"(50.0754855, 19.8840381, 0.0)",50.0754855,19.8840381,0.0
1956,Mieszkanie w Krakowie  Wola Justowska  lok. C17,: Wola Justowska,2.0,527 087 ,45.77,11516.0,https://www.otodom.pl/oferta/mieszkanie-w-krakowie-wola-justowska-lok-c17-ID3X2is.html#461619a5cf,2019-03-25 08:11:51.640156,"Krakow , : Wola Justowska",Justowska,Kraków Justowska,"Justowska, Osiedle Widok Zarzecze, Bronowice, Kraków, województwo małopolskie, 30-138, Polska",ulica,"(50.0754855, 19.8840381, 0.0)",50.0754855,19.8840381,0.0
1960,Kazimierz  2 Pokoje  46m2  English,: Stare Miasto,2.0,499 000 ,46.0,10848.0,https://www.otodom.pl/oferta/kazimierz-2-pokoje-46m2-english-ID3X2gM.html#948935011d,2019-03-25 08:11:53.277109,"Krakow , : Stare Miasto",Kazimierza,Kraków Kazimierza,"Kościół pw. Świętego Kazimierza Królewicza, 4, Reformacka, Stare Miasto, Kraków, województwo małopolskie, 31-012, Polska",ulica,"(50.0648696, 19.936230887154693, 0.0)",50.0648696,19.936230887154693,0.0
1967,Nowe mieszkanie 30mkw  Wrocławska  Krowodrza,: Krowodrza,1.0,364 900 ,29.94,12188.0,https://www.otodom.pl/oferta/nowe-mieszkanie-30mkw-wroclawska-krowodrza-ID3X1Pm.html#948935011d,2019-03-25 08:11:53.277109,"Krakow , : Krowodrza",Wrocławska,Kraków Wrocławska,"Wrocławska, Stara Krowodrza, Krowodrza, Kraków, województwo małopolskie, 30-024, Polska",ulica,"(50.0782971, 19.9236467, 0.0)",50.0782971,19.9236467,0.0
1971,Mieszkanie 3 pok. 53m2  Wapiennik,: Mydlniki,3.0,530 000 ,54.0,9815.0,https://www.otodom.pl/oferta/mieszkanie-3-pok-53m2-ul-wapiennik-ID3X1HS.html#948935011d,2019-03-25 08:11:53.277109,"Krakow , : Mydlniki",Wapiennik,Kraków Wapiennik,"Wapiennik, Mydlniki, Bronowice, Kraków, województwo małopolskie, 30-198, Polska",ulica,"(50.0843732, 19.8460161, 0.0)",50.0843732,19.8460161,0.0
1972,Apartament do wejścia Kazimierz,: Kazimierz,1.0,437 000 ,34.0,12853.0,https://www.otodom.pl/oferta/apartament-do-wejscia-kazimierz-ID3X1Hy.html#948935011d,2019-03-25 08:11:53.277109,"Krakow , : Kazimierz",Kazimierza,Kraków Kazimierza,"Kościół pw. Świętego Kazimierza Królewicza, 4, Reformacka, Stare Miasto, Kraków, województwo małopolskie, 31-012, Polska",ulica,"(50.0648696, 19.936230887154693, 0.0)",50.0648696,19.936230887154693,0.0
1973,2 pok Nowe S owiecka  antresola,: Bronowice,2.0,315 000 ,34.0,9265.0,https://www.otodom.pl/oferta/2-pok-nowe-sosnowiecka-antresola-ID3X1Hq.html#948935011d,2019-03-25 08:11:53.277109,"Krakow , : Bronowice",Łowiecka,Kraków Łowiecka,"Łowiecka, Półwsie Zwierzynieckie, Zwierzyniec, Kraków, województwo małopolskie, 30-112, Polska",ulica,"(50.0562986, 19.9217684, 0.0)",50.0562986,19.9217684,0.0
1975,Piękne mieszkanie 3 pokojowe Centrum Krakowa 40m2,: Stare Miasto,3.0,520 000 ,40.0,13000.0,https://www.otodom.pl/oferta/piekne-mieszkanie-3-pokojowe-centrum-krakowa-40m2-ID3X1EM.html#948935011d,2019-03-25 08:11:53.277109,"Krakow , : Stare Miasto",Krakowa,Kraków Krakowa,"Muzeum Historyczne Miasta Krakowa Ulica Pomorska, 2, Pomorska, Nowa Wieś, Krowodrza, Kraków, województwo małopolskie, 30-039, Polska",ulica,"(50.0707757, 19.9248071, 0.0)",50.0707757,19.9248071,0.0
1991,Poddasze w sercu Bronowic 130 mkw za 550 000 !,: Bronowice,6.0,550 000 ,130.0,4231.0,https://www.otodom.pl/oferta/poddasze-w-sercu-bronowic-130-mkw-za-550-000-zl-ID3X1xq.html#731d207af4,2019-03-25 08:11:55.389257,"Krakow , : Bronowice",Bronowicka,Kraków Bronowicka,"Bronowicka, Bronowice, Kraków, województwo małopolskie, 30-091, Polska",ulica,"(50.079245, 19.8970729, 0.0)",50.079245,19.8970729,0.0
1994,Mieszkanie Wola Duchacka,: Wola Duchacka,2.0,554 000 ,74.5,7436.0,https://www.otodom.pl/oferta/mieszkanie-wola-duchacka-ID3X1f2.html#731d207af4,2019-03-25 08:11:55.389257,"Krakow , : Wola Duchacka",Duchacka,Kraków Duchacka,"Duchacka, Olsza II, Prądnik Czerwony, Kraków, województwo małopolskie, 31-426, Polska",ulica,"(50.0842566, 19.9535619, 0.0)",50.0842566,19.9535619,0.0
1999,Umeblowana kawalerka w Bronowicach do wprowadzenia,: Bronowice Wielkie,1.0,235 000 ,24.0,9792.0,https://www.otodom.pl/oferta/umeblowana-kawalerka-w-bronowicach-do-wprowadzenia-ID3X16Q.html#731d207af4,2019-03-25 08:11:55.389257,"Krakow , : Bronowice Wielkie",Bronowicka,Kraków Bronowicka,"Bronowicka, Bronowice, Kraków, województwo małopolskie, 30-091, Polska",ulica,"(50.079245, 19.8970729, 0.0)",50.079245,19.8970729,0.0
2004,2 Pok  Ogrodniczek  (okolice  Czarnowiejskiej),: Łobzów,2.0,398 000 ,37.55,10599.0,https://www.otodom.pl/oferta/2-pok-ul-ogrodniczek-okolice-ul-czarnowiejskiej-ID3X0Xu.html#731d207af4,2019-03-25 08:11:55.389257,"Krakow , : Łobzów",Ogrodnicza,Kraków Ogrodnicza,"Ogrodnicza, Wieczysta, Prądnik Czerwony, Kraków, województwo małopolskie, 31-444, Polska",ulica,"(50.0714312, 19.9797967, 0.0)",50.0714312,19.9797967,0.0
2008,Kawalerka na Bronowicach wysoki standard,: Bronowice,1.0,315 000 ,30.51,10324.0,https://www.otodom.pl/oferta/kawalerka-na-bronowicach-wysoki-standard-ID3X0W2.html#731d207af4,2019-03-25 08:11:55.389257,"Krakow , : Bronowice",Bronowicka,Kraków Bronowicka,"Bronowicka, Bronowice, Kraków, województwo małopolskie, 30-091, Polska",ulica,"(50.079245, 19.8970729, 0.0)",50.079245,19.8970729,0.0
2010,Bieżanów Prokocim 3 Pokojowe 70M2 Po Remoncie,: Bieżanów-Prokocim,3.0,455 000 ,70.0,6500.0,https://www.otodom.pl/oferta/biezanow-prokocim-3-pokojowe-70m2-po-remoncie-ID3X0I0.html#731d207af4,2019-03-25 08:11:55.389257,"Krakow , : Bieżanów-Prokocim",Prokocimia,Kraków Prokocimia,"Prokocim, Bieżanów-Prokocim, Kraków, województwo małopolskie, Polska",ulica,"(50.0226748, 19.9921741, 0.0)",50.0226748,19.9921741,0.0
2018,2 pok Turniejowa Kurdwanów urządzone mieszkanie,: Kurdwanów,2.0,260 000 ,32.0,8125.0,https://www.otodom.pl/oferta/2-pok-turniejowa-kurdwanow-urzadzone-mieszkanie-ID3X0Dy.html#acddc40820,2019-03-25 08:11:57.134374,"Krakow , : Kurdwanów",Turniejowa,Kraków Turniejowa,"Turniejowa, Kurdwanów, Podgórze Duchackie, Kraków, województwo małopolskie, 30-653, Polska",ulica,"(50.0110387, 19.9610862, 0.0)",50.0110387,19.9610862,0.0
2020,64  4 pokoje z dużym balkonem  M1 Nowohucka,: Czyżyny,4.0,479 000 ,64.0,7484.0,https://www.otodom.pl/oferta/64m-4-pokoje-z-duzym-balkonem-m1-nowohucka-ID3X0Ac.html#acddc40820,2019-03-25 08:11:57.134374,"Krakow , : Czyżyny",Nowohucka,Kraków Nowohucka,"Nowohucka, Czyżyny, Kraków, województwo małopolskie, 31-573, Polska",ulica,"(50.0553121, 19.9978393, 0.0)",50.0553121,19.9978393,0.0
2022,50 23m Os Europejskie Bez Podatku Rynek Pierwotny,: małopolskie,2.0,361 600 ,50.23,7199.0,https://www.otodom.pl/oferta/50-23m-os-europejskie-bez-podatku-rynek-pierwotny-ID3X0tS.html#acddc40820,2019-03-25 08:11:57.134374,"Krakow , : małopolskie",Rynek,Kraków Rynek,"Rynek, Cieszanów, gmina Cieszanów, powiat lubaczowski, województwo podkarpackie, 37-611, Polska",ulica,"(50.2448889, 23.1307876, 0.0)",50.2448889,23.1307876,0.0
2024,Jasne mieszkanie Bonarka super lokalizacja!garaż,: małopolskie,3.0,520 000 ,55.0,9455.0,https://www.otodom.pl/oferta/jasne-mieszkanie-bonarka-super-lokalizacja-garaz-ID3X0p2.html#acddc40820,2019-03-25 08:11:57.134374,"Krakow , : małopolskie",Bonarka,Kraków Bonarka,"Kraków Bonarka, Kładka pieszo-rowerowa, Wola Duchacka, Podgórze Duchackie, Kraków, województwo małopolskie, 30-416, Polska",ulica,"(50.0293189, 19.9462275, 0.0)",50.0293189,19.9462275,0.0
2031,Kawalerka   Radzikowskiego!,: Azory,1.0,285 000 ,30.5,9344.0,https://www.otodom.pl/oferta/kawalerka-radzikowskiego-ID3X0cI.html#acddc40820,2019-03-25 08:11:57.134374,"Krakow , : Azory",Idzikowskiego,Kraków Idzikowskiego,"Ludwika Idzikowskiego, Rakowice, Grzegórzki, Kraków, województwo małopolskie, 31-519, Polska",ulica,"(50.0768625, 19.9600088, 0.0)",50.0768625,19.9600088,0.0
2046,2 pokojowe  Starego Dębu  Bronowice,: Bronowice Wielkie,2.0,370 000 ,50.23,7366.0,https://www.otodom.pl/oferta/2-pokojowe-starego-debu-bronowice-ID3X06s.html#0152a09993,2019-03-25 08:11:58.793593,"Krakow , : Bronowice Wielkie",Sarego,Kraków Sarego,"Józefa Sarego, Wesoła, Stare Miasto, Kraków, województwo małopolskie, 31-047, Polska",ulica,"(50.0567673, 19.9425266, 0.0)",50.0567673,19.9425266,0.0
2048,Inwestycja  30m2  Wrocławska  Krowodrza  Loggia,: Krowodrza,1.0,365 000 ,29.94,12191.0,https://www.otodom.pl/oferta/inwestycja-30m2-wroclawska-krowodrza-loggia-ID3X06k.html#0152a09993,2019-03-25 08:11:58.793593,"Krakow , : Krowodrza",Wrocławska,Kraków Wrocławska,"Wrocławska, Stara Krowodrza, Krowodrza, Kraków, województwo małopolskie, 30-024, Polska",ulica,"(50.0782971, 19.9236467, 0.0)",50.0782971,19.9236467,0.0
2049,Prokocim  3 pokoje,: Bieżanów-Prokocim,3.0,379 000 ,54.8,6916.0,https://www.otodom.pl/oferta/prokocim-3-pokoje-ID3X03V.html#0152a09993,2019-03-25 08:11:58.793593,"Krakow , : Bieżanów-Prokocim",Prokocimia,Kraków Prokocimia,"Prokocim, Bieżanów-Prokocim, Kraków, województwo małopolskie, Polska",ulica,"(50.0226748, 19.9921741, 0.0)",50.0226748,19.9921741,0.0
2052,Apartament z ogrodem przy Galerii Bronowice,: Prądnik Biały,5.0,790 000 ,105.18,7511.0,https://www.otodom.pl/oferta/apartament-z-ogrodem-przy-galerii-bronowice-ID3VZZ2.html#0152a09993,2019-03-25 08:11:58.793593,"Krakow , : Prądnik Biały",Ogrodem,Kraków Ogrodem,"Za Ogrodem, Wadów, Wzgórza Krzesławickie, Kraków, województwo małopolskie, 31-990, Polska",ulica,"(50.0986422, 20.1175645, 0.0)",50.0986422,20.1175645,0.0
2055,3 Pokoje  Jasna Kuchnia  Loggia ,: Bieżanów,3.0,290 000 ,48.9,5930.0,https://www.otodom.pl/oferta/3-pokoje-jasna-kuchnia-loggia-ID3VZWG.html#0152a09993,2019-03-25 08:11:58.793593,"Krakow , : Bieżanów",Jasna,Kraków Jasna,"Jasna, Prądnik Biały, Kraków, województwo małopolskie, 31-225, Polska",ulica,"(50.0963847, 19.9306183, 0.0)",50.0963847,19.9306183,0.0
2062,Kawalerka komfortowa do wejścia przy   Zgody!,: Nowa Huta,1.0,299 000 ,37.16,8046.0,https://www.otodom.pl/oferta/kawalerka-komfortowa-do-wejscia-przy-os-zgody-ID3VZTa.html#0152a09993,2019-03-25 08:11:58.793593,"Krakow , : Nowa Huta",Zgody,Kraków Zgody,"Osiedle Zgody, Nowa Huta, Kraków, województwo małopolskie, Polska",ulica,"(50.0765676, 20.0356877, 0.0)",50.0765676,20.0356877,0.0
