,opis,dzielnica,no_rooms,cena,flat_area,price,link,data,ulica,lokator_ulica_dzielnica,geo_location,rodzaj,point,latitude,longitude,altitude
3598,3 pokoje z balkonem   Ruczaj  otoczenie zieleni,": Dębniki, Ruczaj",3.0,446 000 ,76.0,5868.0,https://www.otodom.pl/oferta/3-pokoje-z-balkonem-ruczaj-otoczenie-zieleni-ID40Lw3.html#17947e1bf4,2019-06-25 13:55:53.742824,Ruczaj,"Kraków : Dębniki, Ruczaj Ruczaj","Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
3610,2 pokojowe  Ketlinga  Kliny,": Dębniki, Kliny-Zacisze",2.0,330 000 ,47.0,7021.0,https://www.otodom.pl/oferta/2-pokojowe-ketlinga-kliny-ID40FUM.html#6b7f10fc73,2019-06-25 13:55:54.959073,Ketlinga,"Kraków : Dębniki, Kliny-Zacisze Ketlinga","Ketlinga, Kobierzyn, Swoszowice, Kraków, województwo małopolskie, 30-389, Polska",ulica,"(50.0005312, 19.8985319, 0.0)",50.0005312,19.8985319,0.0
3614,2 pokoje  bna kuchnia balkon  50m. Mistrzejowice,: Mistrzejowice,2.0,369 900 ,50.0,7398.0,https://www.otodom.pl/oferta/2-pokoje-osobna-kuchnia-balkon-50m-mistrzejowice-ID3Y0xe.html#6b7f10fc73,2019-06-25 13:55:54.959575,Mistrzejowicka,Kraków : Mistrzejowice Mistrzejowicka,"Mistrzejowicka, Mistrzejowice, Kraków, województwo małopolskie, 31-638, Polska",ulica,"(50.094553, 20.0276976, 0.0)",50.094553,20.0276976,0.0
3633,Węgrzce gmina Zielonki   KAMERALNE  edle  ,: małopolskie,2.0,338 100 ,56.35,6000.0,https://www.otodom.pl/oferta/wegrzce-gmina-zielonki-kameralne-osiedle-ID3QvYo.html#6b7f10fc73,2019-06-25 13:55:54.962081,Zielonki,Kraków : małopolskie Zielonki,"Kraków Batowice, Szmaragdowa, Dziekanowice, gmina Zielonki, powiat krakowski, województwo małopolskie, 31-670, Polska",ulica,"(50.1075321, 19.9954682, 0.0)",50.1075321,19.9954682,0.0
3640,3 pokoje  58 2 m2  Turniejowa  Do Negocjacji!,: Podgórze,3.0,409 000 ,58.2,7027.0,https://www.otodom.pl/oferta/3-pokoje-58-2-m2-turniejowa-do-negocjacji-ID3YYIA.html#3fede8c2fc,2019-06-25 13:55:56.381143,Turniejowa,Kraków : Podgórze Turniejowa,"Turniejowa, Kurdwanów, Podgórze Duchackie, Kraków, województwo małopolskie, 30-653, Polska",ulica,"(50.0110387, 19.9610862, 0.0)",50.0110387,19.9610862,0.0
3645,3 pokoje jasna kuchnia 63 Akt Notarialny Gratis,: małopolskie,3.0,449 000 ,63.0,7127.0,https://www.otodom.pl/oferta/3-pokoje-jasna-kuchnia-63m-akt-notarialny-gratis-ID40Qh3.html#3fede8c2fc,2019-06-25 13:55:56.381644,Jasna,Kraków : małopolskie Jasna,"Jasna, Prądnik Biały, Kraków, województwo małopolskie, 31-225, Polska",ulica,"(50.0963847, 19.9306183, 0.0)",50.0963847,19.9306183,0.0
3650,BA1.15 lokal mieszkalny  Ip  Kobierzyńska 164,: Dębniki,2.0,369 346 ,48.92,7550.0,https://www.otodom.pl/oferta/ba1-15-lokal-mieszkalny-ip-kobierzynska-164-ID40Q0y.html#3fede8c2fc,2019-06-25 13:55:56.382648,Kobierzyńska,Kraków : Dębniki Kobierzyńska,"Kobierzyńska, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0322925, 19.9211953, 0.0)",50.0322925,19.9211953,0.0
3651,BA1.14 lokal mieszkalny Ip  Kobierzyńska 164,: Dębniki,3.0,"349 489,50 ",46.29,7550.0,https://www.otodom.pl/oferta/ba1-14-lokal-mieszkalny-ip-kobierzynska-164-ID40Q0o.html#3fede8c2fc,2019-06-25 13:55:56.382648,Kobierzyńska,Kraków : Dębniki Kobierzyńska,"Kobierzyńska, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0322925, 19.9211953, 0.0)",50.0322925,19.9211953,0.0
3652,BA1.13 lokal mieszkalny  1p  Kobierzyńska 164,: Dębniki,4.0,434 591 ,61.21,7100.0,https://www.otodom.pl/oferta/ba1-13-lokal-mieszkalny-1p-kobierzynska-164-ID40PZK.html#3fede8c2fc,2019-06-25 13:55:56.382648,Kobierzyńska,Kraków : Dębniki Kobierzyńska,"Kobierzyńska, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0322925, 19.9211953, 0.0)",50.0322925,19.9211953,0.0
3653,BA1.12 lokal mieszkalny  Ip  Kobierzyńska 164,: Dębniki,3.0,448 649 ,63.19,7100.0,https://www.otodom.pl/oferta/ba1-12-lokal-mieszkalny-ip-kobierzynska-164-ID40PZG.html#3fede8c2fc,2019-06-25 13:55:56.383148,Kobierzyńska,Kraków : Dębniki Kobierzyńska,"Kobierzyńska, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0322925, 19.9211953, 0.0)",50.0322925,19.9211953,0.0
3654,Mieszkanie 2pok.56m2 Mistrzejowice Nowe,": Mistrzejowice, Mistrzejowice Nowe",2.0,409 000 ,56.0,7304.0,https://www.otodom.pl/oferta/mieszkanie-2pok-56m2-mistrzejowice-nowe-ID40PY1.html#3fede8c2fc,2019-06-25 13:55:56.383148,Mistrzejowicka,"Kraków : Mistrzejowice, Mistrzejowice Nowe Mistrzejowicka","Mistrzejowicka, Mistrzejowice, Kraków, województwo małopolskie, 31-638, Polska",ulica,"(50.094553, 20.0276976, 0.0)",50.094553,20.0276976,0.0
3655,Mieszkanie 2pok.50m2 Wola Duchacka,": Podgórze Duchackie, Wola Duchacka",2.0,349 000 ,50.0,6980.0,https://www.otodom.pl/oferta/mieszkanie-2pok-50m2-wola-duchacka-ID40PXV.html#3fede8c2fc,2019-06-25 13:55:56.383148,Duchacka,"Kraków : Podgórze Duchackie, Wola Duchacka Duchacka","Kraków Bonarka, Kładka pieszo-rowerowa, Wola Duchacka, Podgórze Duchackie, Kraków, województwo małopolskie, 30-416, Polska",ulica,"(50.0293189, 19.9462275, 0.0)",50.0293189,19.9462275,0.0
3660,Mieszkanie  2 pokoje  oddzielna kuchnia  Na Błonie,": Bronowice, Bronowice Małe",2.0,349 000 ,45.06,7745.0,https://www.otodom.pl/oferta/mieszkanie-2-pokoje-oddzielna-kuchnia-na-blonie-ID40PNN.html#3fede8c2fc,2019-06-25 13:55:56.384150,Błonie,"Kraków : Bronowice, Bronowice Małe Błonie","Na Błonie, Bronowice Nowe, Bronowice, Kraków, województwo małopolskie, 31-352, Polska",ulica,"(50.0803728, 19.881481, 0.0)",50.0803728,19.881481,0.0
3669,4 pokojowe Prądnik Biały  Zielone Parki,: Prądnik Biały,4.0,423 000 ,59.2,7145.0,https://www.otodom.pl/oferta/4-pokojowe-pradnik-bialy-zielone-parki-ID40PCX.html#3ace61ecaa,2019-06-25 13:55:57.996053,Zielonki,Kraków : Prądnik Biały Zielonki,"Na Zielonki, Tonie, Prądnik Biały, Kraków, województwo małopolskie, 31-268, Polska",ulica,"(50.1155609, 19.9006123, 0.0)",50.1155609,19.9006123,0.0
3684,2   pokojowe mieszkanie   Felińskiego,: Prądnik Czerwony,2.0,419 000 ,57.0,7351.0,https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-ul-felinskiego-ID40OXB.html#3ace61ecaa,2019-06-25 13:55:57.997557,Felińskiego,Kraków : Prądnik Czerwony Felińskiego,"Arcybiskupa Zygmunta Szczęsnego Felińskiego, Osiedle Gotyk, Prądnik Biały, Kraków, województwo małopolskie, 31-241, Polska",ulica,"(50.1003068, 19.9675554, 0.0)",50.1003068,19.9675554,0.0
3685,Mieszkanie Ruczaj Kampus UJ,": Dębniki, Ruczaj",3.0,389 000 ,55.0,7073.0,https://www.otodom.pl/oferta/mieszkanie-ruczaj-kampus-uj-ID40OVz.html#3ace61ecaa,2019-06-25 13:55:57.998058,Ruczaj,"Kraków : Dębniki, Ruczaj Ruczaj","Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
3686,BA0.7 lokal mieszkalny+ogródek 54m2  Kobierzyńska,: Dębniki,2.0,354 670 ,48.92,7250.0,https://www.otodom.pl/oferta/ba0-7-lokal-mieszkalny-ogrodek-54m2-kobierzynska-ID40OWr.html#3ace61ecaa,2019-06-25 13:55:57.998058,Kobierzyńska,Kraków : Dębniki Kobierzyńska,"Kobierzyńska, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0322925, 19.9211953, 0.0)",50.0322925,19.9211953,0.0
3687,BA0.6 lokal mieszkalny+ogródek 133m2  Kobierzyńska,: Dębniki,3.0,"340 231,50 ",46.29,7350.0,https://www.otodom.pl/oferta/ba0-6-lokal-mieszkalny-ogrodek-133m2-kobierzynska-ID40OW8.html#3ace61ecaa,2019-06-25 13:55:57.998058,Kobierzyńska,Kraków : Dębniki Kobierzyńska,"Kobierzyńska, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0322925, 19.9211953, 0.0)",50.0322925,19.9211953,0.0
3689,BA0.5 lokal mieszkalny+ogródek 177m2  Kobierzyńska,: Dębniki,4.0,"431 530,50 ",61.21,7050.0,https://www.otodom.pl/oferta/ba0-5-lokal-mieszkalny-ogrodek-177m2-kobierzynska-ID40OW0.html#3ace61ecaa,2019-06-25 13:55:57.998559,Kobierzyńska,Kraków : Dębniki Kobierzyńska,"Kobierzyńska, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0322925, 19.9211953, 0.0)",50.0322925,19.9211953,0.0
3703,2 pok | Promienistych | 20/80 | Oddanie 2021,: Prądnik Czerwony,2.0,428 000 ,46.5,9204.0,https://www.otodom.pl/oferta/2-pok-promienistych-20-80-oddanie-2021-ID40OC2.html#6c7c7bb2ee,2019-06-25 13:55:59.249928,Promienistych,Kraków : Prądnik Czerwony Promienistych,"Promienistych, Prądnik Czerwony, Kraków, województwo małopolskie, 31-481, Polska",ulica,"(50.0880183, 19.9676902, 0.0)",50.0880183,19.9676902,0.0
3704,CA1.15   Kobierzyńska 164,: Dębniki,2.0,"369 572,50 ",48.95,7550.0,https://www.otodom.pl/oferta/ca1-15-kobierzynska-164-ID40OBY.html#6c7c7bb2ee,2019-06-25 13:55:59.249928,Kobierzyńska,Kraków : Dębniki Kobierzyńska,"Kobierzyńska, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0322925, 19.9211953, 0.0)",50.0322925,19.9211953,0.0
3706,CA1.14   Kobierzyńska 164,: Dębniki,3.0,349 867 ,46.34,7550.0,https://www.otodom.pl/oferta/ca1-14-kobierzynska-164-ID40OBT.html#6c7c7bb2ee,2019-06-25 13:55:59.250402,Kobierzyńska,Kraków : Dębniki Kobierzyńska,"Kobierzyńska, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0322925, 19.9211953, 0.0)",50.0322925,19.9211953,0.0
3707,CA1.13   Kobierzyńska 164,: Dębniki,3.0,368 066 ,50.42,7300.0,https://www.otodom.pl/oferta/ca1-13-kobierzynska-164-ID40OBp.html#6c7c7bb2ee,2019-06-25 13:55:59.250402,Kobierzyńska,Kraków : Dębniki Kobierzyńska,"Kobierzyńska, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0322925, 19.9211953, 0.0)",50.0322925,19.9211953,0.0
3708,CA1.12   Kobierzyńska 164,: Dębniki,3.0,419 616 ,58.28,7200.0,https://www.otodom.pl/oferta/ca1-12-kobierzynska-164-ID40OB3.html#6c7c7bb2ee,2019-06-25 13:55:59.250402,Kobierzyńska,Kraków : Dębniki Kobierzyńska,"Kobierzyńska, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0322925, 19.9211953, 0.0)",50.0322925,19.9211953,0.0
3710,CA0.7   Kobierzyńska 164,: Dębniki,2.0,"354 887,50 ",48.95,7250.0,https://www.otodom.pl/oferta/ca0-7-kobierzynska-164-ID40Ozd.html#6c7c7bb2ee,2019-06-25 13:55:59.250905,Kobierzyńska,Kraków : Dębniki Kobierzyńska,"Kobierzyńska, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0322925, 19.9211953, 0.0)",50.0322925,19.9211953,0.0
3711,CA0.6   Kobierzyńska 164,: Dębniki,3.0,340 599 ,46.34,7350.0,https://www.otodom.pl/oferta/ca0-6-kobierzynska-164-ID40Oz5.html#6c7c7bb2ee,2019-06-25 13:55:59.250905,Kobierzyńska,Kraków : Dębniki Kobierzyńska,"Kobierzyńska, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0322925, 19.9211953, 0.0)",50.0322925,19.9211953,0.0
3712,AB3.35 lokal mieszkalny  IIIp.  Kobierzyńska 164,: Dębniki,3.0,"375 658,50 ",51.11,7350.0,https://www.otodom.pl/oferta/ab3-35-lokal-mieszkalny-iiip-kobierzynska-164-ID40OxW.html#6c7c7bb2ee,2019-06-25 13:55:59.250905,Kobierzyńska,Kraków : Dębniki Kobierzyńska,"Kobierzyńska, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0322925, 19.9211953, 0.0)",50.0322925,19.9211953,0.0
3713,CA.0.5   Kobierzyńska 164,: Dębniki,3.0,360 503 ,50.42,7150.0,https://www.otodom.pl/oferta/ca-0-5-kobierzynska-164-ID40OxT.html#6c7c7bb2ee,2019-06-25 13:55:59.251431,Kobierzyńska,Kraków : Dębniki Kobierzyńska,"Kobierzyńska, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0322925, 19.9211953, 0.0)",50.0322925,19.9211953,0.0
3715,CA0.4   Kobierzyńska 164,: Dębniki,3.0,"366 723,50 ",51.29,7150.0,https://www.otodom.pl/oferta/ca0-4-kobierzynska-164-ID40Oxn.html#6c7c7bb2ee,2019-06-25 13:55:59.251431,Kobierzyńska,Kraków : Dębniki Kobierzyńska,"Kobierzyńska, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0322925, 19.9211953, 0.0)",50.0322925,19.9211953,0.0
3718,AB1.27 lokal mieszkalny  Ip.  Kobierzyńska 164,: Dębniki,3.0,373 103 ,51.11,7300.0,https://www.otodom.pl/oferta/ab1-27-lokal-mieszkalny-ip-kobierzynska-164-ID40OuI.html#6c7c7bb2ee,2019-06-25 13:55:59.251937,Kobierzyńska,Kraków : Dębniki Kobierzyńska,"Kobierzyńska, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0322925, 19.9211953, 0.0)",50.0322925,19.9211953,0.0
3721,AB0.23 lokal mieszkalny+ogródek 75m2  Kobierzyńska,: Dębniki,3.0,367 992 ,51.11,7200.0,https://www.otodom.pl/oferta/ab0-23-lokal-mieszkalny-ogrodek-75m2-kobierzynska-ID40Olh.html#6c7c7bb2ee,2019-06-25 13:55:59.252434,Kobierzyńska,Kraków : Dębniki Kobierzyńska,"Kobierzyńska, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0322925, 19.9211953, 0.0)",50.0322925,19.9211953,0.0
3729,AA3.19 lokal mieszkalny  IIIp. Kobierzyńska 164,: Dębniki,3.0,426 832 ,57.68,7400.0,https://www.otodom.pl/oferta/aa3-19-lokal-mieszkalny-iiip-kobierzynska-164-ID40Ok6.html#82234ece11,2019-06-25 13:56:00.789589,Kobierzyńska,Kraków : Dębniki Kobierzyńska,"Kobierzyńska, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0322925, 19.9211953, 0.0)",50.0322925,19.9211953,0.0
3731,AA3.18 lokal mieszkalny  IIIp. Kobierzyńska 164,: Dębniki,2.0,"350 293,50 ",45.79,7650.0,https://www.otodom.pl/oferta/aa3-18-lokal-mieszkalny-iiip-kobierzynska-164-ID40OiZ.html#82234ece11,2019-06-25 13:56:00.789589,Kobierzyńska,Kraków : Dębniki Kobierzyńska,"Kobierzyńska, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0322925, 19.9211953, 0.0)",50.0322925,19.9211953,0.0
3737,Nowa Huta Osiedle Wysokie  3 pokoje BEZ PROWIZJI,: Nowa Huta,3.0,316 000 ,56.0,5643.0,https://www.otodom.pl/oferta/nowa-huta-osiedle-wysokie-3-pokoje-bez-prowizji-ID40NXA.html#82234ece11,2019-06-25 13:56:00.790595,Osiedle,Kraków : Nowa Huta Osiedle,"Kraków Nowa Huta, S7, Mogiła, Osiedle Na Skarpie, Nowa Huta, Kraków, województwo małopolskie, 31-979, Polska",ulica,"(50.0671764, 20.0693822, 0.0)",50.0671764,20.0693822,0.0
3739,AA3.15 lokal mieszkalny  IIIp Kobierzyńska 164,: Dębniki,3.0,391 608 ,52.92,7400.0,https://www.otodom.pl/oferta/aa3-15-lokal-mieszkalny-iiip-kobierzynska-164-ID40NLV.html#82234ece11,2019-06-25 13:56:00.791092,Kobierzyńska,Kraków : Dębniki Kobierzyńska,"Kobierzyńska, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0322925, 19.9211953, 0.0)",50.0322925,19.9211953,0.0
3741,AA2.13 lokal mieszkalny  IIp  Kobierzyńska 164,: Dębniki,3.0,423 948 ,57.68,7350.0,https://www.otodom.pl/oferta/aa2-13-lokal-mieszkalny-iip-kobierzynska-164-ID40NI7.html#82234ece11,2019-06-25 13:56:00.791092,Kobierzyńska,Kraków : Dębniki Kobierzyńska,"Kobierzyńska, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0322925, 19.9211953, 0.0)",50.0322925,19.9211953,0.0
3742,AA2.12 lokal mieszkalny  IIp  Kobierzyńska 164,: Dębniki,2.0,348 004 ,45.79,7600.0,https://www.otodom.pl/oferta/aa2-12-lokal-mieszkalny-iip-kobierzynska-164-ID40NHK.html#82234ece11,2019-06-25 13:56:00.791594,Kobierzyńska,Kraków : Dębniki Kobierzyńska,"Kobierzyńska, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0322925, 19.9211953, 0.0)",50.0322925,19.9211953,0.0
3743,AA2.9 lokal mieszkalny IIp.  Kobierzyńska 164,: Dębniki,3.0,388 962 ,52.92,7350.0,https://www.otodom.pl/oferta/aa2-9-lokal-mieszkalny-iip-kobierzynska-164-ID40NGI.html#82234ece11,2019-06-25 13:56:00.791594,Kobierzyńska,Kraków : Dębniki Kobierzyńska,"Kobierzyńska, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0322925, 19.9211953, 0.0)",50.0322925,19.9211953,0.0
3744,AA1.7 lokal mieszkalny inwestycja Kobierzyńska164,: Dębniki,3.0,415 296 ,57.68,7200.0,https://www.otodom.pl/oferta/aa1-7-lokal-mieszkalny-inwestycja-kobierzynska164-ID40NFh.html#82234ece11,2019-06-25 13:56:00.791594,Kobierzyńska,Kraków : Dębniki Kobierzyńska,"Kobierzyńska, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0322925, 19.9211953, 0.0)",50.0322925,19.9211953,0.0
3748,AA1.3 lokal mieszkalny  Ip. Kobierzyńska 164,: Dębniki,3.0,383 670 ,52.92,7250.0,https://www.otodom.pl/oferta/aa1-3-lokal-mieszkalny-ip-kobierzynska-164-ID40NAu.html#82234ece11,2019-06-25 13:56:00.792096,Kobierzyńska,Kraków : Dębniki Kobierzyńska,"Kobierzyńska, Zakrzówek, Dębniki, Kraków, województwo małopolskie, 30-349, Polska",ulica,"(50.0322925, 19.9211953, 0.0)",50.0322925,19.9211953,0.0
3750,dwa pokoje świetna lokalizacja,: Krowodrza,2.0,450 000 ,50.9,8841.0,https://www.otodom.pl/oferta/dwa-pokoje-swietna-lokalizacja-ID40Nu4.html#82234ece11,2019-06-25 13:56:00.792596,Kwietna,Kraków : Krowodrza Kwietna,"Łąka kwietna, Krowodrza, Kraków, województwo małopolskie, Polska",ulica,"(50.06252805, 19.914734199999998, 0.0)",50.06252805,19.914734199999998,0.0
3763,Kameralna inwestycja na Krakowskich Klinach,": Dębniki, Kliny-Zacisze",2.0,333 320 ,51.28,6500.0,https://www.otodom.pl/oferta/kameralna-inwestycja-na-krakowskich-klinach-ID40Ncb.html#f38a33fc14,2019-06-25 13:56:02.395905,Krakowskich,"Kraków : Dębniki, Kliny-Zacisze Krakowskich","Żaków Krakowskich, Kliny Zacisze, Swoszowice, Kraków, województwo małopolskie, 30-438, Polska",ulica,"(50.0038754, 19.908182, 0.0)",50.0038754,19.908182,0.0
3765,Enklawa Łokietka B2.2,: Prądnik Biały,3.0,419 058 ,63.59,6590.0,https://www.otodom.pl/oferta/enklawa-lokietka-b2-2-ID3Z8EM.html#f38a33fc14,2019-06-25 13:56:02.396379,Łokietka,Kraków : Prądnik Biały Łokietka,"Łokietka, Władysława Łokietka, Azory, Prądnik Biały, Kraków, województwo małopolskie, 31-279, Polska",ulica,"(50.085377, 19.9235123, 0.0)",50.085377,19.9235123,0.0
3781,Kraków   Nowa Huta     Sportowe   48 m2,: Nowa Huta,2.0,315 000 ,48.0,6563.0,https://www.otodom.pl/oferta/krakow-nowa-huta-os-sportowe-48-m2-ID40LWm.html#f38a33fc14,2019-06-25 13:56:02.398911,Sportowe,Kraków : Nowa Huta Sportowe,"Osiedle Sportowe, Nowa Huta, Kraków, województwo małopolskie, Polska",ulica,"(50.0814523, 20.0436888, 0.0)",50.0814523,20.0436888,0.0
3806,Mieszkanie 3 pokoje 67m2   Heleny!,: Bieżanów-Prokocim,3.0,398 000 ,67.0,5940.0,https://www.otodom.pl/oferta/mieszkanie-3-pokoje-67m2-ul-heleny-ID40LhF.html#e2afbe14eb,2019-06-25 13:56:03.671336,Heleny,Kraków : Bieżanów-Prokocim Heleny,"Heleny, Nowy Bieżanów, Bieżanów-Prokocim, Kraków, województwo małopolskie, 30-838, Polska",ulica,"(50.0149338, 20.0245684, 0.0)",50.0149338,20.0245684,0.0
3817,Super Cena !!!   3  Pokoje 76m2  Wielicka,: Podgórze,3.0,329 000 ,76.0,4329.0,https://www.otodom.pl/oferta/super-cena-3-pokoje-76m2-ul-wielicka-ID40u6s.html#244efa130a,2019-06-25 13:56:05.419270,Pokoju,Kraków : Podgórze Pokoju,"Ogród Dzwonów Pokoju, Swoszowicka, Podgórze, Kraków, województwo małopolskie, 30-542, Polska",ulica,"(50.033304, 19.9565887, 0.0)",50.033304,19.9565887,0.0
3828,Komfortowe  tuż za miastem,: Nowa Huta,3.0,349 000 ,65.4,5336.0,https://www.otodom.pl/oferta/komfortowe-tuz-za-miastem-ID3Vo24.html#244efa130a,2019-06-25 13:56:05.420774,Kolorowe,Kraków : Nowa Huta Kolorowe,"Osiedle Kolorowe, Nowa Huta, Kraków, województwo małopolskie, Polska",ulica,"(50.0742702, 20.0268877, 0.0)",50.0742702,20.0268877,0.0
3835,Widokowe mieszkanie 50m2 Os. Dywizjonu 303,: małopolskie,2.0,330 000 ,50.0,6600.0,https://www.otodom.pl/oferta/widokowe-mieszkanie-50m2-os-dywizjonu-303-ID40KoG.html#244efa130a,2019-06-25 13:56:05.421777,Widok,Kraków : małopolskie Widok,"Widok, Dąbie, Grzegórzki, Kraków, województwo małopolskie, 31-567, Polska",ulica,"(50.0573772, 19.9789268, 0.0)",50.0573772,19.9789268,0.0
3856,2 pokojowe  d onały układ Krowodrza,: Krowodrza,2.0,415 000 ,50.3,8250.0,https://www.otodom.pl/oferta/2-pokojowe-doskonaly-uklad-krowodrza-ID40Ja4.html#df2d11e167,2019-06-25 13:56:06.820812,Krowoderska,Kraków : Krowodrza Krowoderska,"Krowoderska, Kleparz, Stare Miasto, Kraków, województwo małopolskie, 32-158, Polska",ulica,"(50.0723986, 19.9317322, 0.0)",50.0723986,19.9317322,0.0
3861,Nowe! 3pok. IIIp. taras 17 G.Bronowice Ikea 0%,: Bronowice,3.0,422 375 ,54.5,7750.0,https://www.otodom.pl/oferta/nowe-3pok-iiip-taras-17m-g-bronowice-ikea-0-ID40IQS.html#df2d11e167,2019-06-25 13:56:06.822316,Nowe,Kraków : Bronowice Nowe,"Bronowice Nowe, Bronowice, Kraków, województwo małopolskie, 30-128, Polska",ulica,"(50.0767555, 19.8978952, 0.0)",50.0767555,19.8978952,0.0
3863,Nowe mieszkania na Ruczaju.,": Dębniki, Ruczaj",2.0,388 483 ,49.02,7925.0,https://www.otodom.pl/oferta/nowe-mieszkania-na-ruczaju-ID40INl.html#df2d11e167,2019-06-25 13:56:06.822316,Ruczaj,"Kraków : Dębniki, Ruczaj Ruczaj","Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
3884,Sprzedam 2 pok Ruczaj 47m2 380000 ,": Dębniki, Ruczaj",2.0,380 000 ,46.3,8207.0,https://www.otodom.pl/oferta/sprzedam-2-pok-ruczaj-47m2-380000-zl-ID40HCB.html#6017764a11,2019-06-25 13:56:08.432190,Ruczaj,"Kraków : Dębniki, Ruczaj Ruczaj","Ruczaj, Osiedle Ruczaj-Zaborze, Dębniki, Kraków, województwo małopolskie, 30-409, Polska",ulica,"(50.0259495, 19.9198508, 0.0)",50.0259495,19.9198508,0.0
3895,Mieszkanie   Kraków Wola Duchacka,": Podgórze Duchackie, Wola Duchacka",2.0,425 000 ,53.0,8019.0,https://www.otodom.pl/oferta/mieszkanie-krakow-wola-duchacka-ID40DuY.html#6017764a11,2019-06-25 13:56:08.433691,Duchacka,"Kraków : Podgórze Duchackie, Wola Duchacka Duchacka","Kraków Bonarka, Kładka pieszo-rowerowa, Wola Duchacka, Podgórze Duchackie, Kraków, województwo małopolskie, 30-416, Polska",ulica,"(50.0293189, 19.9462275, 0.0)",50.0293189,19.9462275,0.0
3898,  Piastów   jasne  ustawne  z loggią,: Mistrzejowice,3.0,360 000 ,58.0,6207.0,https://www.otodom.pl/oferta/os-piastow-jasne-ustawne-z-loggia-ID40AKE.html#6017764a11,2019-06-25 13:56:08.434195,Piastów,Kraków : Mistrzejowice Piastów,"Osiedle Piastów, Mistrzejowice, Kraków, województwo małopolskie, Polska",ulica,"(50.0980554, 20.0171049949883, 0.0)",50.0980554,20.0171049949883,0.0
